Corynebacterium pseudotuberculosis
Candidatus Puniceispirillum
Bdellovibrio sp.
Anaerococcus vaginalis
Candidatus Endolissoclinum
Psychroserpens sp.
Aerococcus urinae
Lactococcus garvieae
Lactobacillus reuteri
Desulfitobacterium dichloroeliminans
Devosia salina
Thioalkalivibrio paradoxus
Hymenobacter nivis
Bacillus subtilis
Anaerolineaceae bacterium
Chlamydophila pneumoniae
Corynebacterium pseudotuberculosis
Leucobacter viscericola
Echinicola soli
Musicola paradisiaca
Rothia dentocariosa
Spiribacter roseus
Lutibacter profundi
Lactobacillus fermentum
Actinoalloteichus hoggarensis
Porphyromonas crevioricanis
Sutterella megalosphaeroides
Mycoplasma genitalium
Candidatus Sulcia
Caldicellulosiruptor hydrothermalis
Bacillus halodurans
Pontimonas salivibrio
Salmonella bongori
Helicobacter pylori
Aquella oligotrophica
Alteromonas macleodii
Gemella sp.
Brevibacterium sp.
Nocardia yamanashiensis
Pectobacterium atrosepticum
Nocardiopsis alba
Corynebacterium uterequi
Flavobacterium alkalisoli
Mycobacterium tuberculosis
Kosmotoga pacifica
Prochlorococcus marinus
Arthrobacter sp.
Jeotgalibaca arthritidis
Candidatus Nitrotoga
Campylobacter fetus
Candidatus Sulfurimonas
Dickeya dadantii
Flavobacterium psychrophilum
Streptomyces formicae
Clostridiales sp.
Actinomyces naeslundii
Cycloclasticus sp.
Thalassobius mediterraneus
Candidatus Planktophila
Mycobacteroides abscessus
Bradyrhizobium vignae
Corynebacterium urogenitale
Desulfatibacillum aliphaticivorans
Azotobacter vinelandii
Bacteroides xylanisolvens
Synechococcus sp.
Polaribacter litorisediminis
Mycobacterium sp.
Streptomyces rectiverticillatus
Sulfurospirillum halorespirans
Lacibacter sp.
Variibacter gotjawalensis
Thiocapsa bogorovii
Streptococcus pneumoniae
Francisella cf.
Mycoplasma gallisepticum
Lysobacter sp.
Lactobacillus acidophilus
Alteromonas macleodii
Sphingobacterium sp.
Propionibacterium freudenreichii
Listeria monocytogenes
Brevibacillus agri
Acinetobacter bereziniae
Marixanthomonas sp.
Aeromicrobium erythreum
Klebsiella michiganensis
Euzebyella marina
Bifidobacterium breve
Leifsonia xyli
Mycolicibacterium aichiense
Ferrigenium kumadai
Francisella salimarina
Staphylococcus aureus
Hydrogenophaga crassostreae
Prevotella herbatica
Halomonas sp.
Synechococcus sp.
Treponema pallidum
Streptococcus suis
Microcystis panniformis
Bifidobacterium lemurum
Pseudomonas chlororaphis
Sporolactobacillus terrae
Spiractinospora alimapuensis
Endosymbiont of
Bacillus subtilis
Thermincola potens
Corynebacterium diphtheriae
Suttonella sp.
Bisgaardia hudsonensis
Rickettsia rickettsii
Yersinia intermedia
Blastochloris viridis
Undibacterium piscinae
Dehalococcoides sp.
Candidatus Thioglobus
Mycobacterium canettii
Novosphingobium ginsenosidimutans
Mannheimia haemolytica
Streptococcus thermophilus
Aureliella helgolandensis
Ureaplasma parvum
MAG: Candidatus
Methylobacillus flagellatus
Mycobacterium goodii
Alpha proteobacterium
Pectobacterium polaris
Mycoplasma yeatsii
Faecalibacterium prausnitzii
Treponema pedis
Brevundimonas sp.
Sneathia vaginalis
[Bacillus] selenitireducens
Streptococcus iniae
Leifsonia xyli
Paraflavitalea soli
Lactobacillus acidipiscis
Mycoplasma penetrans
Ruminococcus sp.
Metamycoplasma cloacale
Streptococcus urinalis
Mycobacterium tuberculosis
Mycobacterium holsaticum
Rubrivivax gelatinosus
Campylobacter jejuni
Flavobacterium pallidum
Williamsoniiplasma somnilux
Shewanella pealeana
Nautilia profundicola
Treponema pallidum
Rickettsia slovaca
Candidatus Desulfovibrio
Virgibacillus sp.
Neorickettsia helminthoeca
Vibrio cholerae
Bartonella sp.
Acinetobacter baumannii
Pseudomonas bijieensis
Candidatus Hepatoplasma
Cellulophaga baltica
Streptomyces chartreusis
Aquirhabdus parva
Streptococcus pneumoniae
Pseudomonas salmasensis
Bifidobacterium longum
Xanthomonas translucens
Corynebacterium flavescens
Azoarcus communis
Chlamydia trachomatis
Ureaplasma parvum
Nocardia seriolae
Candidatus Pinguicoccus
Caldichromatium japonicum
Candidatus Portiera
Hydrogenobacter thermophilus
Staphylococcus saccharolyticus
Neisseria meningitidis
Streptococcus sp.
Candidatus Annandia
Mycolicibacterium phlei
Corynebacterium liangguodongii
Neisseria canis
Staphylococcus schleiferi
Rugosibacter aromaticivorans
Candidatus Mycoplasma
Sulfurihydrogenibium azorense
Sorangium cellulosum
Faecalibacterium prausnitzii
Sphingomonas sabuli
Streptococcus pyogenes
Campylobacter jejuni
Corynebacterium diphtheriae
Spirosoma aureum
Sphingopyxis sp.
Campylobacter hepaticus
Thioalkalimicrobium aerophilum
Jinshanibacter zhutongyuii
Sphingorhabdus sp.
Streptococcus pneumoniae
Rickettsia akari
Strawberry lethal
Candidatus Arthromitus
Lysinibacillus sp.
Exiguobacterium sp.
Sporosarcina sp.
Hydrogenophaga sp.
Pseudomonas glycinae
Neisseria subflava
Listeria monocytogenes
Chlorobium chlorochromatii
Porphyromonas gingivalis
Kushneria konosiri
Alteromonas sp.
Actinoplanes missouriensis
Acetivibrio thermocellus
Dehalobacter restrictus
Treponema pallidum
Belliella baltica
Streptomyces pluripotens
Campylobacter ornithocola
Pseudomonas aeruginosa
Streptococcus pyogenes
Treponema peruense
Listeria monocytogenes
Trichodesmium erythraeum
Streptococcus gwangjuense
Rickettsia rickettsii
Curtobacterium sp.
Halocella sp.
Bacillus sp.
Streptococcus suis
Francisella tularensis
Synechococcus sp.
Acidipropionibacterium acidipropionici
Francisella tularensis
Stenotrophomonas sp.
Pulveribacter suum
Dyella japonica
Halopseudomonas pelagia
Rathayibacter tanaceti
Methylovirgula ligni
Methyloradius palustris
Oceanihabitans sp.
Aeromicrobium chenweiae
Hymenobacter sp.
Kocuria sp.
Massilia flava
Streptococcus mutans
Leptospirillum ferriphilum
Colwellia sp.
Streptococcus pyogenes
Bartonella sp.
Erythrobacter litoralis
Streptomyces peucetius
Cellulosimicrobium cellulans
Staphylococcus aureus
Treponema caldarium
Candidatus Phytoplasma
Mycobacterium shigaense
Flavobacterium psychrophilum
Edwardsiella sp.
Shewanella maritima
Pseudomonas tensinigenes
Oceanispirochaeta crateris
Streptococcus agalactiae
Candidatus Carsonella
Niastella koreensis
Pedobacter ginsengisoli
Delftia sp.
Dehalococcoides mccartyi
Spiroplasma mirum
Acetobacter aceti
Periweissella cryptocerci
Chromobacterium vaccinii
Rothia aeria
Maribacter sp.
Francisella sp.
Pontibacillus sp.
Halomonas aestuarii
Candidatus Velamenicoccus
Pelosinus sp.
Dyella sp.
Corynebacterium ulcerans
Leptospirillum sp.
Bradyrhizobium daqingense
Cellulophaga baltica
Caldicellulosiruptor changbaiensis
Neisseria meningitidis
Luteimonas chenhongjianii
Chlamydia psittaci
Chromohalobacter salexigens
Legionella jordanis
Francisella noatunensis
Pseudomonas fluorescens
Dokdonia donghaensis
Bacteroides dorei
Mycoplasma feriruminatoris
Kyrpidia tusciae
Pseudodesulfovibrio mercurii
Candidatus Nucleicultrix
Corynebacterium resistens
Wolbachia endosymbiont
Ligilactobacillus agilis
Oricola thermophila
Clostridium botulinum
Ilumatobacter coccineus
Pseudomonas lalkuanensis
Ornithinimicrobium ciconiae
Haemophilus influenzae
Candidatus Pantoea
Mangrovivirga cuniculi
Campylobacter hyointestinalis
Mycobacterium stephanolepidis
Bifidobacterium animalis
Neisseria elongata
Liberibacter crescens
Streptococcus suis
Aeromonas hydrophila
Geobacillus sp.
Sediminicola sp.
Geobacter pickeringii
Niabella soli
Pedobacter aquae
Streptomyces sp.
Thermoanaerobacter brockii
Actinobacillus delphinicola
Psychrobacillus sp.
Streptomyces alfalfae
Tessaracoccus flavus
Diaphorobacter ruginosibacter
Anoxybacillus sp.
Sediminibacillus sp.
Methylophilus sp.
Salegentibacter mishustinae
Microbacterium lushaniae
Aeromonas schubertii
Acidovorax sp.
Tolumonas auensis
Corynebacterium provencense
Porphyromonas asaccharolytica
Bacillus licheniformis
Anaerobacillus isosaccharinicus
Clostridium formicaceticum
Azoarcus olearius
Sphingomonas xanthus
Thiomicrospira sp.
Stenotrophomonas sp.
Desulfobulbus oralis
Hafnia alvei
Brevundimonas naejangsanensis
Hypericibacter terrae
Stenotrophomonas rhizophila
Bifidobacterium animalis
Akkermansia glycaniphila
Lacticaseibacillus chiayiensis
Desulfuromonas soudanensis
Bordetella genomosp.
Paenibacillus lentus
Staphylococcus auricularis
Alteromonas sp.
Bacillus lehensis
Herbaspirillum huttiense
Ehrlichia chaffeensis
Campylobacter concisus
Marinobacter sp.
Pseudoxanthomonas suwonensis
Mycoplasma gallisepticum
Streptococcus pyogenes
Streptococcus agalactiae
Candidatus Ruthia
Melioribacter roseus
Campylobacter fetus
Limnohabitans sp.
Blautia producta
Clostridium botulinum
Psychrosphaera ytuae
Francisella tularensis
Thermoanaerobacter sp.
Chlamydophila pecorum
Sphingobacterium sp.
Plantactinospora sp.
Spiroplasma cantharicola
Pseudoalteromonas atlantica
Isoptericola variabilis
Parolsenella catena
Listeria monocytogenes
Lactobacillus helveticus
Oenococcus sicerae
Chlamydia trachomatis
Mycoplasma bovis
Salinibacterium hongtaonis
Bacillus amyloliquefaciens
Rothia mucilaginosa
Erysipelothrix rhusiopathiae
Nitrosomonas ureae
Gelria sp.
Achromobacter xylosoxidans
Bacillus cereus
Alcaligenes faecalis
Neisseria shayeganii
Fervidobacterium nodosum
Wolbachia endosymbiont
Chondromyces crocatus
Halopseudomonas aestusnigri
Cyclobacterium marinum
Erysipelotrichaceae bacterium
Acinetobacter sp.
Marinobacter sp.
Mucilaginibacter ginsenosidivorax
Jeotgalibaca sp.
Mycobacterium leprae
Neobacillus mesonae
Arsenophonus endosymbiont
Syntrophomonas wolfei
Castellaniella defragrans
Pseudomonas campi
Streptococcus agalactiae
Desulfitobacterium dehalogenans
Limnohabitans sp.
Rickettsia prowazekii
Mycobacterium tuberculosis
Curtobacterium sp.
Streptococcus dysgalactiae
Celeribacter marinus
Asaia bogorensis
Geobacter sp.
UNVERIFIED: Achromobacter
Corynebacterium pseudotuberculosis
Corynebacterium pseudotuberculosis
Streptococcus periodonticum
Neisseria bacilliformis
Leucobacter coleopterorum
Aeromonas rivuli
Gordonia phthalatica
Thiobacillus denitrificans
Pseudoclavibacter sp.
Lacimicrobium alkaliphilum
Microbacterium schleiferi
Mycoplasma synoviae
Allobranchiibius sp.
Desulfosarcina widdelii
Zoogloeaceae bacteirum
Buttiauxella agrestis
Mesorhizobium erdmanii
Helicobacter pylori
Pseudomonas aeruginosa
Chryseobacterium arthrosphaerae
Bacillus subtilis
Thermobifida fusca
Schaalia turicensis
Bradyrhizobium japonicum
Listeria monocytogenes
Anaplasma centrale
Mycoplasma haemocanis
Gramella fulva
Tannerella forsythia
Corynebacterium diphtheriae
Lactobacillus rhamnosus
Mycoplasma bovoculi
Streptococcus thermophilus
Geobacillus subterraneus
Beggiatoa leptomitoformis
Solibacillus sp.
Lactobacillus helveticus
Gallionella capsiferriformans
Dehalococcoides mccartyi
Bacillus paralicheniformis
Neisseria meningitidis
Epilithonimonas vandammei
Listeria ivanovii
Limosilactobacillus pontis
Basfia succiniciproducens
Chloroflexus aurantiacus
Achromobacter sp.
Nocardioides jishulii
Anoxybacillus flavithermus
Acetivibrio thermocellus
Clostridium sporogenes
Clostridium botulinum
Bacillus amyloliquefaciens
Corynebacterium pseudotuberculosis
Mycoplasma agalactiae
Rhodothermaceae bacterium
Staphylococcus lutrae
Micromonospora sp.
Legionella waltersii
Kaistia sp.
Agromyces aureus
Wigglesworthia glossinidia
Kangiella geojedonensis
Verrucomicrobia bacterium
Mycoplasma arginini
Serratia sp.
Streptomyces bathyalis
Pseudomonas aeruginosa
Methylobacterium radiodurans
Chlamydophila pneumoniae
Aerococcus viridans
Antarcticibacterium arcticum
Epidermidibacterium keratini
Mucilaginibacter ginkgonis
Streptococcus pneumoniae
Renibacterium salmoninarum
secondary endosymbiont
Borrelia garinii
Pseudarthrobacter sp.
Geobacter sulfurreducens
Moorella thermoacetica
Adlercreutzia sp.
Entomoplasma freundtii
Listeria monocytogenes
Thermogutta terrifontis
Janthinobacterium sp.
Thermoanaerobacter sp.
Lentibacillus amyloliquefaciens
Mycolicibacillus koreensis
Candidatus Planktophila
Helicobacter pylori
Mycoplasma mycoides
Pseudomonas asgharzadehiana
Rubrobacter xylanophilus
Rhodopseudomonas palustris
Brenneria rubrifaciens
Bradyrhizobium amphicarpaeae
Martelella endophytica
Cellvibrio sp.
Bacterium AB1
Pseudomonas chloritidismutans
Alcanivorax borkumensis
Salinisphaera sp.
Bacillus shivajii
Desulfobacula toluolica
Pseudomonas tructae
Ehrlichia canis
Helicobacter pylori
Flavobacteriaceae bacterium
Candidatus Contubernalis
Winogradskyella sp.
Streptomyces buecherae
Mycoplasma gallisepticum
Hydrogenobacter thermophilus
Streptomyces platensis
Thalassospira indica
Fusobacterium gonidiaformans
Parachlamydia acanthamoebae
Paenibacillus donghaensis
Mycobacterium sp.
Muricauda ruestringensis
Microcella alkaliphila
Jejubacter calystegiae
Nocardioides piscis
Brevibacillus formosus
Neisseria weixii
Amycolatopsis orientalis
Mesoplasma florum
Luteolibacter luteus
endosymbiont of
Nonlabens sp.
Ehrlichia chaffeensis
Oceanisphaera profunda
Oleiphilus messinensis
Formosa sediminum
Wolbachia endosymbiont
Helicobacter pylori
Campylobacter jejuni
Wolbachia sp.
Gardnerella vaginalis
Salmonella enterica
Chromobacterium rhizoryzae
Mycoplasma crocodyli
Candidatus Arthromitus
Chlamydia psittaci
Actinomyces marmotae
Jeotgalicoccus sp.
Lactobacillus panisapium
Candidatus Filomicrobium
Candidatus Phytoplasma
Candidatus Amoebophilus
Corynebacterium propinquum
Staphylococcus equorum
Helicobacter pylori
Mycolicibacterium moriokaense
Lacipirellula parvula
Edwardsiella ictaluri
Campylobacter subantarcticus
Mycobacterium bovis
Massilia umbonata
Haemophilus influenzae
Candidatus Mycoplasma
Dechloromonas aromatica
Acinetobacter baumannii
Bifidobacterium breve
Chitinophaga caeni
Mannheimia haemolytica
Brevundimonas subvibrioides
Arachidicoccus ginsenosidivorans
Mycoplasma gallisepticum
Mycobacterium bovis
Acinetobacter equi
Deinococcus maricopensis
Starkeya sp.
Nocardiopsis gilva
Desulfovibrio piezophilus
Streptococcus intermedius
Myxococcus hansupus
Candidatus Phycorickettsia
Paenibacillus mucilaginosus
Dactylococcopsis salina
Moritella yayanosii
Geobacter sp.
Arcanobacterium haemolyticum
Ruminiclostridium cellulolyticum
Candidatus Kinetoplastibacterium
Oceanobacillus zhaokaii
Mycoplasma hyopneumoniae
Streptomyces solisilvae
Thermotoga maritima
Janibacter limosus
Streptomyces gilvosporeus
Candidate division
Lonsdalea britannica
Streptomyces pristinaespiralis
Lactobacillus rhamnosus
Ketobacter alkanivorans
Campylobacter pinnipediorum
Aurantimicrobium minutum
Clostridioides difficile
Herbaspirillum seropedicae
Xanthomonas oryzae
Lactobacillus casei
Mycolicibacterium psychrotolerans
Geobacillus thermocatenulatus
Anaerostipes caccae
Mycobacterium ostraviense
Chryseobacterium bernardetii
Stenotrophomonas sp.
Pseudomonas hamedanensis
Malaciobacter pacificus
Herbaspirillum frisingense
Capnocytophaga sp.
Nocardia arthritidis
Sulfurospirillum multivorans
Taylorella equigenitalis
Flavobacterium psychrophilum
Pectobacterium wasabiae
Candidatus Saccharimonas
Duganella sp.
Capnocytophaga ochracea
Heyndrickxia oleronia
Flavobacterium magnum
Magnetococcus marinus
'Deinococcus soli'
Allofrancisella frigidaquae
Bartonella henselae,
Citrobacter pasteurii
Saccharothrix syringae
Kutzneria albida
Helicobacter pylori
Bacillus sp.
Pseudomonas pseudoalcaligenes
Dehalococcoides sp.
Lawsonella clevelandensis
Cellvibrio japonicus
Capnocytophaga cynodegmi
Myroides sp.
Paenibacillus lycopersici
Wolbachia endosymbiont
Pandoraea sp.
Usitatibacter palustris
Janthinobacterium agaricidamnosum
Corynebacterium diphtheriae
Obesumbacterium proteus
Helicobacter pylori
Baumannia cicadellinicola
Corynebacterium singulare
Cyanobacterium endosymbiont
Bordetella pertussis
Campylobacter jejuni
Blautia pseudococcoides
Clostridium botulinum
Tissierella sp.
Symmachiella dynata
Candidatus Desulfobacillus
Campylobacter blaseri
Kyrpidia spormannii
Acinetobacter radioresistens
Shewanella amazonensis
Mycoplasma hyorhinis
Heliorestis convoluta
Tepidimonas taiwanensis
Fervidobacterium islandicum
Coraliomargarita akajimensis
Tatlockia micdadei
Clostridium autoethanogenum
Paracoccus suum
Lactobacillus crispatus
Listeria monocytogenes
Corynebacterium lujinxingii
Haemophilus influenzae
Defluviitoga tunisiensis
Spiroplasma atrichopogonis
Lichenihabitans sp.
Aerococcus christensenii
Pigmentiphaga aceris
Streptomyces huasconensis
Lysobacter oculi
Mycobacterium africanum
MAG: Thermoflexus
Methylococcus geothermalis
Capnocytophaga endodontalis
Aerococcus urinae
Bradyrhizobium symbiodeficiens
Spiroplasma sp.
Candidatus Baumannia
Amylolactobacillus amylophilus
Nibricoccus aquaticus
Caldicellulosiruptor saccharolyticus
Elizabethkingia anophelis
Chlamydia trachomatis
Paenibacillus graminis
Serratia marcescens
Haemophilus influenzae
Desulfomarina profundi
Oceanicola sp.
Pseudomonas xantholysinigenes
Clostridium novyi
Haemophilus influenzae
Mesorhizobium australicum
Microbacterium sp.
Gemmatimonas aurantiaca
Agrococcus sp.
Helicobacter pylori
Candidatus Uzinura
Mycobacterium sinense
Nanchangia anserum
Listeria monocytogenes
Owenweeksia hongkongensis
Spiroplasma turonicum
Mycoplasma capricolum
Helicobacter pylori
Bdellovibrio sp.
Salmonella enterica
Pontivivens ytuae
Christensenella minuta
Bdellovibrio bacteriovorus
Candidatus Nitrosymbiomonas
Mycoplasma putrefaciens
Thermaerobacter marianensis
Methylovulum psychrotolerans
Citromicrobium sp.
Streptococcus anginosus
Aeromonas hydrophila
Granulicatella adiacens
Trueperella bialowiezensis
Bdellovibrio bacteriovorus
Chlamydia trachomatis
Shewanella japonica
Flavobacterium gilvum
Spirosoma montaniterrae
Seonamhaeicola sp.
Algoriphagus sanaruensis
Neisseria meningitidis
Flavihumibacter sp.
Hyphobacterium sp.
Leucobacter luti
Wolbachia endosymbiont
Sphingobacterium sp.
Herminiimonas arsenicoxydans
Helicobacter pylori
Caldicellulosiruptor obsidiansis
Lysobacter solisilvae
Kribbella flavida
Actinomyces sp.
Salmonella enterica
Nocardia mangyaensis
Moraxella catarrhalis
Bacillus amyloliquefaciens
Desulfotomaculum gibsoniae
Chlamydia pecorum
Mycobacterium pseudoshottsii
Methylomonas methanica
Parabacteroides distasonis
Hyphomicrobium nitrativorans
Corynebacterium aquilae
Candidatus Minimicrobia
Plesiomonas shigelloides
Weissella ceti
Paenibacillus sp.
Streptococcus pneumoniae
Amycolatopsis albispora
Actinosynnema pretiosum
Candidatus Moranella
Corynebacterium urealyticum
Nitrobacter winogradskyi
Pseudomonas aeruginosa
Chitinophaga agri
Clostridium difficile
Helicobacter hepaticus
Actinobacillus suis
Idiomarina loihiensis
Clostridium scatologenes
Bacillus coagulans
Pseudomonas orientalis
Salegentibacter sp.
Bradyrhizobium oligotrophicum
Microcoleus vaginatus
Micrococcus luteus
Capnocytophaga leadbetteri
Lactobacillus acetotolerans
Bradyrhizobium icense
Anaplasma phagocytophilum
Mycoplasma gallisepticum
Petrotoga mobilis
Microbacterium sp.
Candidatus Filomicrobium
Listeria monocytogenes
Streptomyces mobaraensis
Plantactinospora sp.
Idiomarina abyssalis
Pseudomonas sp.
Thermotoga maritima
Brevilactibacter coleopterorum
Candidatus Kinetoplastibacterium
Bacterioplanes sanyensis
Aliarcobacter thereius
Streptococcus intermedius
Salmonella enterica
Streptomyces calvus
Desulfosporosinus orientis
Bathymodiolus thermophilus
Comamonas serinivorans
Corynebacterium choanae
Candidatus Portiera
Sulfurovum indicum
Bacillus cellulosilyticus
Acetilactobacillus jinshanensis
Plantactinospora sp.
Acidipropionibacterium jensenii
Helicobacter bilis
Serratia sp.
Kluyvera genomosp.
Bacteroides caccae
MAG: Austwickia
Kocuria rhizophila
Niallia circulans
Endosymbiont of
Anaeromyxobacter sp.
Candidatus Cloacamonas
Staphylococcus aureus
Shewanella eurypsychrophilus
MAG: Vermiphilus
Neisseria zoodegmatis
Streptococcus agalactiae
Staphylococcus pasteuri
Elizabethkingia anophelis
Bacillus clausii
Aeromonas rivipollensis
Anaplasma marginale
Thermodesulfobacterium commune
Moorella thermoacetica
Corynebacterium urealyticum
MAG: Thiocapsa
Brevibacterium casei
Geomonas subterranea
Prosthecochloris sp.
Mycobacterium avium
Vagococcus hydrophili
Mycobacterium tuberculosis
Corynebacterium ulcerans
Candidatus Carsonella
Haemophilus influenzae
Serratia surfactantfaciens
Synechococcus WH7803
Burkholderia pseudomallei
Campylobacter lari
Geobacillus zalihae
Francisella noatunensis
Brachyspira pilosicoli
Magnetospirillum gryphiswaldense
Streptococcus pyogenes
Chlamydia pecorum
Streptococcus pyogenes
Listeria monocytogenes
Acinetobacter junii
Serratia ficaria
Chromobacterium violaceum
Luteibacter pinisoli
Anoxybacillus sp.
Methylacidiphilum infernorum
Francisella uliginis
Streptomyces niveus
Yersinia pseudotuberculosis
Bacillus freudenreichii
Microbulbifer agarilyticus
Alkalihalobacillus krulwichiae
Corynebacterium terpenotabidum
Chlamydia trachomatis
Granulibacter bethesdensis
Opitutus terrae
Abiotrophia defectiva
Pseudomonas stutzeri
Staphylococcus pseudintermedius
Halioglobus maricola
Mycobacterium heckeshornense
Spiroplasma alleghenense
Trueperella pecoris
Pedobacter endophyticus
Ehrlichia chaffeensis
Salmonella enterica
Helicobacter pylori
Boudabousia tangfeifanii
Thermodesulfatator indicus
Anaerocolumna chitinilytica
Leptothrix cholodnii
Prochlorococcus marinus
Anaerostipes hadrus
Ehrlichia chaffeensis
Chryseobacterium jeonii
Streptomyces cyaneochromogenes
Acidithiobacillus ferridurans
Thermocrinis ruber
Dehalogenimonas formicexedens
Roseibacterium elongatum
Variovorax paradoxus
Brevundimonas goettingensis
Riemerella anatipestifer
Streptococcus thermophilus
Enterobacter kobei
Flagellimonas sp.
Pusillimonas thiosulfatoxidans
Synechococcus sp.
Spirochaeta thermophila
Brachybacterium faecium
Streptococcus australis
Microbacterium lemovicicum
Caproicibacterium amylolyticum
Serratia ureilytica
Granulibacter bethesdensis
Xanthomonas campestris
MAG: Candidatus
Pseudomonas sp.
Aeromonas caviae
Methylorubrum extorquens
Mycobacterium tuberculosis
Escherichia coli
Halomonas hydrothermalis
Atopobium parvulum
Nocardioides sp.
Streptococcus pneumoniae
Candidatus Sulcia
Chitinophaga pinensis
Brevibacterium aurantiacum
Candidatus Walczuchella
Aminipila terrae
Paenibacillus sp.
Bradyrhizobium sp.
Acidithiobacillus ferrooxidans
Denitrovibrio acetiphilus
Pseudomonas yamanorum
Candidatus Portiera
Aromatoleum pumilum
Atlantibacter hermannii
Bacillus mojavensis
Planococcus rifietoensis
Acinetobacter baumannii
Luteimonas yindakuii
Sulfurifustis variabilis
Leifsonia sp.
Streptomyces rapamycinicus
Micavibrio aeruginosavorus
Pimelobacter simplex
Pseudactinotalea sp.
Jeotgalibaca ciconiae
Mucilaginibacter ginsenosidivorans
Vagococcus penaei
Mesorhizobium sp.
Thermosipho melanesiensis
Corynebacterium pseudotuberculosis
Ectothiorhodospira haloalkaliphila
Flavobacterium johnsoniae
Planococcus maritimus
Polaromonas sp.
Bradyrhizobium sp.
Mycobacterium canettii
Treponema medium
Blastochloris sp.
Thiohalobacter thiocyanaticus
Enterobacter sp.
Candidatus Solibacter
Clostridium cochlearium
Brachybacterium vulturis
Cryptobacterium curtum
Chlamydia muridarum
Devosia sp.
Mucilaginibacter mali
Haemophilus somnus
Aggregatimonas sangjinii
Klebsiella pneumoniae
Muribaculum intestinale
Bartonella australis
Nitrosomonas europaea
Aeromonas veronii
Rickettsia monacensis,
Methylophaga nitratireducenticrescens
Shigella flexneri
Desulfovibrio alaskensis
Ramlibacter tataouinensis
Anoxybacillus gonensis
Mycoplasma capricolum
Sulfurimicrobium lacus
Microbulbifer celer
Staphylococcus aureus
Mycoplasma sp.
Leuconostoc gasicomitatum
Scardovia inopinata
Desulfarculus baarsii
Parasphingopyxis algicola
Pseudomonas soli
Candidatus Evansia
Flavobacterium psychrophilum
Treponema rectale
Thermotoga naphthophila
Thermosipho sp.
Corynebacterium silvaticum
Mycobacterium tuberculosis
Streptococcus constellatus
Streptomyces bingchenggensis
Marichromatium purpuratum
Ktedonosporobacter rubrisoli
Halanaerobium hydrogeniformans
Desulfobulbus propionicus
Tepidanaerobacter acetatoxydans
Mycobacterium intracellulare
Bacillus sp.
Neomicrococcus aestuarii
Alcaligenaceae bacterium
Candidatus Blochmannia
Spirosoma radiotolerans
Achromobacter deleyi
Labilithrix luteola
Corynebacterium sp.
Pectobacterium aroidearum
Streptomyces albidoflavus
Limnospira fusiformis
Roseitalea porphyridii
Marinobacterium georgiense
Pseudomonas stutzeri
Mycobacteroides immunogenum
Streptomyces cyaneogriseus
Pseudomonas putida
Neoasaia chiangmaiensis
Halarcobacter anaerophilus
Mycobacterium sp.
Mycoplasma anserisalpingitidis
Methyloceanibacter caenitepidi
Pseudomonas fulva
Minicystis rosea
Xanthomonas oryzae
Erythrobacter sp.
Haemophilus influenzae
Pseudomonas oryzihabitans
Bremerella volcania
Pseudomonas putida
Treponema pallidum
Chlamydia trachomatis
Pelotomaculum thermopropionicum
Haemophilus aegyptius
Shewanella avicenniae
Marinitoga sp.
Streptococcus suis
Methylobacterium durans
Pseudomonas fluorescens
Fibrobacter succinogenes
Salicibibacter cibi
Streptococcus constellatus
Prochlorococcus marinus
Pseudohongiella spirulinae
Gibbsiella quercinecans
Cohnella sp.
Streptococcus oralis
Geobacillus sp.
Pyruvatibacter mobilis
Ehrlichia ruminantium
Bacillus xiamenensis
Isoptericola dokdonensis
Capnocytophaga gingivalis
Corynebacterium glaucum
Geobacter sulfurreducens
Secondary endosymbiont
Shigella flexneri
Chlamydia trachomatis
Sulfurospirillum sp.
Streptococcus suis
Synechococcus lividus
Serratia plymuthica
Geomonas oryzisoli
Tenericutes bacterium
Pseudomonas entomophila
Macrococcus sp.
Luteolibacter ambystomatis
Aureimonas sp.
Polaribacter haliotis
Pseudomonas donghuensis
Ephemeroptericola cinctiostellae
Frankia casuarinae
Sphingomonas sp.
Shewanella piezotolerans
Janthinobacterium sp.
Elizabethkingia anophelis
Photorhabdus akhurstii
Rickettsia philipii
Lysobacter enzymogenes
Chloroflexus aggregans
Cellvibrio sp.
Arcanobacterium sp.
Streptomyces fradiae
Youhaiella tibetensis
Mycobacterium xenopi
Zobellia galactanivorans
Salmonella enterica
Candidatus Carsonella
Pseudomonas denitrificans
Dickeya poaceiphila
Tsuneonella flava
Streptococcus suis
Alteromonas stellipolaris
[Mycoplasma] phocidae
Comamonas kerstersii
Corynebacterium sp.
Legionella spiritensis
Peptococcaceae bacterium
Aliarcobacter cibarius
Luteibacter rhizovicinus
Ehrlichia chaffeensis
Streptococcus cristatus
Companilactobacillus farciminis
Neptunomonas concharum
Geobacillus sp.
Candidatus Fokinia
Candidatus Ruthia
Enterococcus sp.
Haemophilus parainfluenzae
Tessaracoccus defluvii
Borrelia afzelii
Diaphorobacter nitroreducens
Teredinibacter turnerae
Fusobacterium pseudoperiodonticum
Zymomonas mobilis
Chlamydia psittaci
Corynebacterium diphtheriae
Actinobacteria bacterium
MAG: Aphanizomenon
[Clostridium] cellulosi
Allobaculum mucolyticum
Mycoplasmopsis canis
Streptomyces sp.
Acinetobacter baumannii
Tumebacillus avium
Taylorella equigenitalis
Baekduia soli
Orientia tsutsugamushi
